Covered ID,Cell Size,CenterX,CenterY,Boundary Length,Volume Fraction,Laplacian
0,0.03125,0.984375,-0.765625,0,0,0
0,0.03125,-0.984375,-0.734375,0,0,0
0,0.03125,-0.953125,-0.734375,0,0,0
0,0.03125,-0.921875,-0.734375,0,0,0
0,0.03125,-0.890625,-0.734375,0,0,0
0,0.03125,-0.859375,-0.734375,0,0,0
0,0.03125,-0.828125,-0.734375,0,0,0
0,0.03125,-0.796875,-0.734375,0,0,0
0,0.03125,-0.765625,-0.734375,0,0,0
0,0.03125,-0.734375,-0.734375,0,0,0
2,0.03125,-0.703125,-0.734375,0.0107527,0.029569,853.739
2,0.03125,-0.671875,-0.734375,0.0353047,0.682194,285.371
1,0.03125,-0.640625,-0.734375,0,1,384
1,0.03125,-0.609375,-0.734375,0,1,512
1,0.03125,-0.578125,-0.734375,0,1,640
1,0.03125,-0.546875,-0.734375,0,1,768
1,0.03125,-0.515625,-0.734375,0,1,896
1,0.03125,-0.484375,-0.734375,0,1,1024
